,Style,Link,Brand,Dress name,Price,Price Category,Color,Fabric,Outer fabric material,Lining,Care instructions,Collar,Cut,Fastening,Type of dress,Neckline,Consolidated Prints,Details,Dress length,Sleeve length,Consolidated sleeve length,Total length,Fit,Consolidated fit,Our model's height,Back width,Sheer?,Pockets?,Rhinestones?,Shoulderpads?,Backless?,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
3653,Unknown,https://www.zalando.co.uk/diesel-robbie-day-dress-black-di121c0br-q11.html,Diesel,"ROBBIE ",159.99,4,black,Sweat,"97% cotton, 3% elastane",Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Round neckline,Unknown,"Inseam pockets, elasticated waist, embroidery",Short,"25.0 "" (Size S)",Long,"38.0 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 11""  tall and is wearing size S",Unknown,No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3654,alternative,https://www.zalando.co.uk/tory-burch-tie-shoulder-beach-dress-day-dress-french-cream-t0721c016-a11.html,Tory Burch,"TIE SHOULDER BEACH DRESS ",425.0,5,army green,Unknown,"69% cotton, 27% nylon, 4% elastane",Unknown,Hand wash only,Unknown,Unknown,Zip,Unknown,Square neckline,Prints in general,"Bust darts, adjustable straps",Calf length,Sleeveless,Sleeveless,"69.5 "" (Size S)",Regular Fit,Regular fit,Unknown,"14.5 "" (Size S)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3655,casual chic,https://www.zalando.co.uk/yas-yaspoppy-midi-dress-day-dress-red-y0121c1vi-g11.html,Yas,"YASPOPPY MIDI DRESS ",69.99,2,red,Unknown,100% cotton,Unknown,"Do not tumble dry, machine wash at 30Â°C",Unknown,Unknown,Unknown,Unknown,Square neckline,Floral,Unknown,Calf length,"24.0 "" (Size S)",Long,"50.0 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size S",Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3656,girly,https://www.zalando.co.uk/faithfull-the-brand-allegra-mini-dress-day-dress-yellow-f0o21c01s-e11.html,Faithfull the brand,"ALLEGRA MINI DRESS ",170.0,4,pastel yellow,Unknown,100% viscose,100% viscose,Hand wash only,Unknown,Unknown,Zip,Unknown,Square neckline,Floral,"Bust darts, slip, bow",Short,Short,Short,"32.5 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 11""  tall and is wearing size S","12.0 "" (Size S)",No,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3657,casual chic,https://www.zalando.co.uk/only-carmakoma-carzelma-midi-dress-day-dress-phantom-ona21c0gd-q11.html,",Only","CARZELMA MIDI DRESS  ",33.99,1,black multi-coloured,Unknown,100% viscose,Unknown,Unknown,Unknown,Unknown,Button,Accentuating the waist,Low v-neck,Floral,Belt included,Calf length,"25.0 "" (Size 16)",Long,"53.0 "" (Size 16)",Loose Fit,Loose fit,Unknown,"17.5 "" (Size 16)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3658,girly,https://www.zalando.co.uk/missguided-petite-basic-belted-dress-day-dress-taupe-pink-m0v21c0p0-j11.html,Missguided,"BASIC BELTED DRESS ",26.99,1,pink,Unknown,"95% polyester, 5% elastane",Unknown,"Machine wash at 30Â°C, Machine wash on gentle cycle",Lapel collar,Unknown,Button,Accentuating the waist,Low v-neck,Plain,Belt included,Short,"23.0 "" (Size 8)",Long,"30.5 "" (Size 8)",Regular Fit,Regular fit,Unknown,"15.0 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3659,Unknown,https://www.zalando.co.uk/edc-by-esprit-cocktail-dress-party-dress-black-ed121c0yw-q11.html,Esprit,Cocktail dress / Party dress,29.99,1,black,Unknown,"95% polyester, 5% elastane",100% viscose,"Machine wash at 40Â°C, do not tumble dry, Do not bleach",Unknown,Unknown,Zip,Unknown,Round neckline,Unknown,"Sequins, slip",Short,Sleeveless,Sleeveless,Unknown,Slim Fit,Slim fit,Unknown,Unknown,No,No,yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3660,girly,https://www.zalando.co.uk/vila-vilauren-o-neck-dress-day-dress-misty-rose-v1021c30m-j11.html,Vila,"VILAUREN O NECK DRESS ",34.99,1,pastel pink,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Button,Accentuating the waist,Round neckline,Floral,Belt included,Short,"25.0 "" (Size 8)",Long,"33.0 "" (Size 8)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size 8",Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3661,Unknown,https://www.zalando.co.uk/esprit-collection-per-dress-cocktail-dress-party-dress-navy-es421c1dv-k11.html,Esprit,"PER DRESS ",99.99,3,navy,"Lace, chiffon","88% polyamide, 12% elastane",100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Mandarin collar,Unknown,Zip,Accentuating the waist,Low v-neck,Plain,"Belt included, bust darts, slip, border",Knee length,"19.0 "" (Size S)",Elbow length,"38.0 "" (Size S)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3662,Unknown,https://www.zalando.co.uk/never-fully-dressed-taylor-mini-dress-day-dress-blue-nen21c04e-k11.html,Never Fully Dressed,"TAYLOR MINI DRESS ",94.99,3,bright multi-coloured,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Drawstring fastening,Unknown,Round neckline,Prints in general,Unknown,Short,"23.0 "" (Size 8)",Long,"30.0 "" (Size 8)",Regular Fit,Regular fit,Unknown,"17.5 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3663,Unknown,Unknown,Swing,Cocktail dress / Party dress,114.99,3,pastel pink,"Lace, chiffon",100% polyester,"97% polyester, 3% elastane",Hand wash only,Unknown,Unknown,Zip,Accentuating the waist,Round neckline,Plain,"Slip, sequins",Knee length,Extra short,Short,"35.5 "" (Size 10)",Fitted waist,Slim fit,"Our model is 5' 9""  tall and is wearing size 10","13.5 "" (Size 10)",No,No,yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3664,Unknown,https://www.zalando.co.uk/victoria-beckham-dolman-cocktail-dress-party-dress-marine-v0921c02t-k11.html,Victoria Beckham,"LONG SLEEVE DOLMAN MIDI ",,5,dark green,Unknown,100% viscose,Unknown,Dry clean only,Unknown,Unknown,Zip,Unknown,Round neckline,Plain,"Zip fastening, shoulder pads",Calf length,"25.0 "" (Size 4)",Long,"48.5 "" (Size 4)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size 4","16.5 "" (Size 4)",No,No,No,yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3665,Unknown,https://www.zalando.co.uk/only-petite-onlmarcela-wrap-dress-day-dress-apple-butter-op421c0c4-g11.html,",Only","ONLMARCELA WRAP DRESS ",29.74,1,dusty pink,Chiffon,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Wrap dresses,Low v-neck,Striped,Slip,Short,"23.0 "" (Size S)",Long,"33.0 "" (Size S)",Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3666,alternative,https://www.zalando.co.uk/superdry-day-dress-navy-check-su221c0pq-i11.html,Superdry,"LONG SLEEVE ",32.5,1,multi-coloured,Unknown,100% cotton,Unknown,"Do not bleach, do not tumble dry",Unknown,Unknown,Unknown,Unknown,Round neckline,Checked,Button row,Calf length,Long,Long,Unknown,Slim Fit,Slim fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3667,Unknown,https://www.zalando.co.uk/selected-femme-petite-slffiola-petite-day-dress-blue-bell-sel21c01z-k11.html,Selected Femme,"SLFFIOLA  PETITE ",69.99,2,pastel blue,Unknown,100% viscose,Unknown,Unknown,Turn-down collar,Unknown,Button,Button down dresses,Unknown,Floral,"Belt included, bust darts",Knee length,"23.5 "" (Size 10)",Long,"37.5 "" (Size 10)",Regular Fit,Regular fit,Unknown,"15.5 "" (Size 10)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3668,casual chic,https://www.zalando.co.uk/only-carmakoma-carlollimegan-day-dress-marine-green-ona21c0il-m11.html,",Only","CARLOLLIMEGAN ",43.99,2,green,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30Â°C, A shrinkage of up to 5% may occur",Unknown,Unknown,Unknown,Unknown,V-neck,Floral,Bust darts,Calf length,Short,Short,"46.5 "" (Size 16)",Regular Fit,Regular fit,Unknown,"14.0 "" (Size 16)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3669,sporty,https://www.zalando.co.uk/ichi-ihjondell-long-day-dress-light-grey-melange-ic221c0hb-c11.html,ICHI,"IHJONDELL LONG DR ",64.99,2,grey,Sweat,"65% polyester, 35% viscose",Unknown,"Machine wash at 40Â°C, do not tumble dry",Hood,Unknown,Unknown,Hooded dresses,Unknown,Plain,Elasticated waist,Knee length,"23.5 "" (Size S)",Long,"38.5 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size S",Unknown,No,Yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3670,Unknown,https://www.zalando.co.uk/capsule-by-simply-be-adjustable-day-dress-black-ecru-print-cas21c03j-q11.html,CAPSULE by Simply Be,"ADJUSTABLE  ",20.39,1,black/white,Unknown,100% viscose,Unknown,"Machine wash at 40Â°C, do not tumble dry, Machine wash on gentle cycle",Polo shirt,Unknown,Unknown,Polo dresses,Unknown,Prints in general,Inseam pockets,Knee length,"26.0 "" (Size 16)",Long,"42.5 "" (Size 16)",Loose Fit,Loose fit,Unknown,"15.5 "" (Size 16)",No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3671,edgy,https://www.zalando.co.uk/missguided-petite-ruched-cut-out-shoulder-dress-cocktail-dress-party-dress-chocolate-m0v21c0o3-o11.html,Missguided,"RUCHED CUT OUT SHOULDER DRESS ",42.99,2,brown,Mesh,100% polyester,"95% polyester, 5% elastane","Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Zip,Bodycon dresses,Low v-neck,Plain,Slip,Extra short,"25.0 "" (Size 8)",Long,"29.0 "" (Size 8)",Bodycon,Slim fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3672,Unknown,https://www.zalando.co.uk/fila-budva-tee-dress-day-dress-bright-whiteblack-1fi21c01g-a11.html,Fila,"BUDVA TEE DRESS ",39.99,1,white,Jersey,"93% cotton, 7% elastane",Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Unknown,Round neckline,Prints in general,Unknown,Short,Short,Short,"35.5 "" (Size S)",Loose Fit,Loose fit,"Our model is 5' 10""  tall and is wearing size S",Unknown,Yes,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3673,Unknown,https://www.zalando.co.uk/missguided-plus-tie-belt-dress-day-dress-black-m0u21c0ih-q11.html,Missguided,"TIE BELT DRESS ",41.99,2,black,Unknown,100% polyester,100% polyester,Machine wash at 30Â°C,Lapel collar,Unknown,Button,Accentuating the waist,Low v-neck,Plain,"Belt included, inseam pockets, shoulder pads",Short,"23.5 "" (Size 16)",Long,"35.5 "" (Size 16)",Regular Fit,Regular fit,Unknown,"16.5 "" (Size 16)",No,yes,No,yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3674,Unknown,https://www.zalando.co.uk/nly-by-nelly-feel-free-dress-occasion-wear-black-neg21c0hk-q11.html,Nly by Nelly,"FEEL FREE DRESS ",64.99,2,black,Satin,"97% polyester, 3% elastane",100% polyester,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Laces,Bodycon dresses,Spaghetti straps,Plain,"Zip fastening, bust darts, slip",Maxi/long,Spaghetti straps,Spaghetti straps,"59.0 "" (Size 8)",Bodycon,Slim fit,"Our model is 5' 10""  tall and is wearing size 8",Unknown,No,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3675,Unknown,https://www.zalando.co.uk/jdy-jdyfifi-dress-shift-dress-chanterelle-jy121c0mw-o11.html,JDY,"JDYFIFI SHORT DRESS ",23.99,1,gold,Satin,100% polyester,Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Accentuating the waist,Low v-neck,Plain,Belt included,Short,"21.5 "" (Size 8)",Long,"35.5 "" (Size 8)",Regular Fit,Regular fit,Unknown,"15.0 "" (Size 8)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3676,sporty,https://www.zalando.co.uk/riani-day-dress-cosmea-rij21c03q-k11.html,RIANI,Day dress,279.99,5,pink,Jersey,100% cotton,Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Hood,Unknown,Unknown,Hooded dresses,Unknown,Plain,Inseam pockets,Knee length,"24.5 "" (Size 10)",Long,"38.0 "" (Size 10)",Loose Fit,Loose fit,Unknown,Unknown,No,yes,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3677,alternative,https://www.zalando.co.uk/vero-moda-vmanna-dress-day-dress-fossil-ve121c387-o11.html,Vero Moda,"VMANNA DRESS ",27.99,1,brown,Unknown,100% viscose,Unknown,"Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Mandarin collar,Unknown,Button,Unknown,Round neckline,Floral,Covered fastener,Short,"24.5 "" (Size S)",Long,"34.5 "" (Size S)",Loose Fit,Loose fit,Unknown,"15.5 "" (Size S)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3678,trendy,https://www.zalando.co.uk/missguided-tall-scoop-neck-x-back-midaxi-dress-bandage-cocktail-dress-party-dress-black-mig21c0hb-q11.html,Missguided,"SCOOP NECK X BACK MIDAXI DRESS BANDAGE ",45.99,2,black,Jersey,"90% polyester, 10% elastane",Unknown,"Do not tumble dry, Hand wash only",Unknown,Unknown,Zip,Bodycon dresses,Spaghetti straps,Plain,Unknown,Calf length,Spaghetti straps,Spaghetti straps,"39.0 "" (Size 8)",Bodycon,Slim fit,Unknown,Unknown,No,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3679,Unknown,https://www.zalando.co.uk/zign-day-dress-olive-zi121c01u-n11.html,Zign,"REDEZIGN ",26.24,1,army green,Unknown,100% polyester,"95% viscose, 5% elastane","Do not tumble dry, machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Unknown,Accentuating the waist,Low v-neck,Plain,"Belt included, slip",Calf length,"22.0 "" (Size 10)",Long,"47.0 "" (Size 10)",Regular Fit,Regular fit,"Our model is 5' 9""  tall and is wearing size 10","18.0 "" (Size 10)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3680,Unknown,https://www.zalando.co.uk/marchesa-occasion-wear-midnight-m7g21c00r-k11.html,Marchesa,Occasion wear,,5,navy,Tulle,100% polyester,"92% silk, 8% elastane",Dry clean only,Unknown,Unknown,Zip,Bodycon dresses,Boat neckline (wide),Unknown,"Flower applique, wired bustier, slip",Maxi/long,Extra short,Short,"64.0 "" (Size 10)",Bodycon,Slim fit,"Our model is 5' 9""  tall and is wearing size 10","14.5 "" (Size 10)",No,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3681,Unknown,https://www.zalando.co.uk/bite-studios-sleeveless-panel-dress-day-dress-light-grey-bdm21c007-c11.html,BITE Studios,"SLEEVELESS PANEL DRESS ",250.0,5,sand,Rib,"68% viscose, 28% polyester, 4% elastane",Unknown,"Do not tumble dry, machine wash at 30Â°C",Unknown,Unknown,Unknown,Bodycon dresses,Round neckline,Plain,Bust darts,Calf length,Sleeveless,Sleeveless,"46.5 "" (Size S)",Bodycon,Slim fit,"Our model is 5' 10""  tall and is wearing size S",Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3682,classic,https://www.zalando.co.uk/hugo-day-dress-dark-blue-hu721c0l5-k11.html,HUGO,Day dress,219.0,5,grey,Unknown,100% cotton,Unknown,"Do not tumble dry, machine wash at 30Â°C",Turn-down collar,Unknown,Button,Button down dresses,Unknown,Striped,"Belt included, bust darts",Calf length,Long,Long,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3683,girly,https://www.zalando.co.uk/only-onlkirby-short-back-detail-dress-day-dress-white-on321c2qo-a11.html,",Only","ONLKIRBY SHORT BACK DETAIL DRESS ",39.99,1,white,Unknown,100% cotton,Unknown,"Machine wash at 30Â°C, Machine wash on gentle cycle",Unknown,Unknown,Laces,Unknown,Square neckline,Plain,Unknown,Short,Elbow length,Elbow length,"36.0 "" (Size S)",Regular Fit,Regular fit,Unknown,Unknown,yes,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3684,trendy,https://www.zalando.co.uk/mango-gala-cocktail-dress-party-dress-rood-m9121c5g5-g11.html,Mango,"GALA ",229.99,5,red,Satin,"93% silk, 7% elastane","95% polyester, 5% elastane","Do not tumble dry, Hand wash only, Dry cleanable",Unknown,Unknown,Drawstring fastening,Bodycon dresses,Spaghetti straps,Plain,Slip,Extra short,Spaghetti straps,Spaghetti straps,"25.0 "" (Size M)",Bodycon,Slim fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3685,alternative,https://www.zalando.co.uk/another-label-peck-dress-day-dress-deep-green-anp21c02r-m11.html,Another-Label,"PECK DRESS  ",89.99,3,dark green,Unknown,100% polyester,Unknown,Unknown,Turn-down collar,Unknown,Button,Button down dresses,Unknown,Plain,Belt included,Knee length,"24.5 "" (Size S)",Long,"40.0 "" (Size S)",Regular Fit,Regular fit,"Our model is 5' 10""  tall and is wearing size S","14.5 "" (Size S)",No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3686,Unknown,https://www.zalando.co.uk/mango-day-dress-black-m9121c5l4-q11.html,Mango,"LOLA ",69.99,2,black/white,Unknown,100% polyester,100% polyester,"Do not tumble dry, machine wash at 30Â°C, Dry cleanable",Unknown,Unknown,Laces,Wrap dresses,Low v-neck,Polka dot,Slip,Calf length,Extra short,Short,Unknown,Regular Fit,Regular fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3687,Unknown,https://www.zalando.co.uk/milly-mia-giraffe-dress-cocktail-dress-party-dress-black-m1221c04i-q11.html,Milly,"MIA GIRAFFE DRESS ",409.99,5,black/brown,Unknown,100% viscose,100% polyester,Dry clean only,Unknown,Unknown,Zip,Unknown,Round neckline,Animal Prints in general,Slip,Calf length,Sleeveless,Sleeveless,"51.0 "" (Size 8)",Slim Fit,Slim fit,Unknown,Unknown,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
